opportunity_id,account_id,opportunity_name,created_date,close_date,stage_name,amount,probability,expected_revenue,owner_id,lead_source,primary_campaign_id,forecast_category,next_step,days_in_current_stage,is_stale
OPP001010,ACC000383,BluePeak Platform - Lifecycle Redesign,2025-04-29,2025-06-27,Closed Won,34221,1.0,34221.0,USR000018,Direct,CMP000011,Closed,,22,False
OPP001011,ACC000528,Catalyst Data 39 - RevOps Retainer,2025-01-31,2025-05-04,Prospecting,42974,0.1,4297.4,USR000014,Content Download,CMP000035,Best Case,Send proposal,36,False
OPP001012,ACC000037,Atlas Systems - HubSpot-SFDC Integration,2026-05-24,2026-06-22,Negotiation,58572,0.75,43929.0,USR000014,Referral,CMP000028,Commit,Legal review,37,False
OPP001013,ACC000237,Northstar Markets - Lead Routing,2025-02-20,2025-05-05,Demo,20092,0.4,8036.8,USR000023,Content Download,,Best Case,Legal review,14,False
OPP001014,ACC000228,Cobalt Intelligence - RevOps Retainer,2026-01-17,2026-05-15,Prospecting,33868,0.1,3386.8,USR000011,Direct,CMP000014,Pipeline,Technical scoping,27,False
OPP001015,ACC000442,Apex Platform 59 - Lead Routing,2025-12-16,2026-02-25,Closed Lost,18723,0.0,0.0,USR000009,Outbound,CMP000013,Closed,,28,False
OPP001016,ACC000391,Catalyst Software 96 - Lifecycle Redesign,2025-01-23,2025-04-27,Closed Won,35316,1.0,35316.0,USR000010,Partner,CMP000011,Closed,,34,False
OPP001017,ACC000070,Catalyst Solutions 58 - CRM Cleanup,2025-08-06,2025-10-07,Discovery,30204,0.25,7551.0,USR000011,Organic Search,CMP000014,Pipeline,Legal review,28,False
OPP001018,ACC000069,Clearpath Networks - Reporting Build,2026-05-04,2026-07-31,Demo,16531,0.4,6612.4,USR000018,Paid Search,CMP000034,Pipeline,Technical scoping,24,False
OPP001019,ACC000092,Ironwood Software - HubSpot-SFDC Integration,2026-01-07,2026-05-23,Negotiation,298364,0.75,223773.0,USR000021,Outbound,CMP000032,Best Case,Legal review,71,True
OPP001020,ACC000375,Apex Group - RevOps Retainer,2025-08-14,2025-12-17,Closed Won,297181,1.0,297181.0,USR000021,Paid Search,CMP000026,Closed,,28,False
OPP001021,ACC000598,BluePeak Platform 47 - Lead Routing,2026-03-04,2026-05-15,Proposal,353926,0.6,212355.6,USR000027,Event,CMP000020,Pipeline,Schedule discovery,17,False
OPP001022,ACC000152,Cobalt Platform - CRM Cleanup,2025-01-24,2025-03-05,Prospecting,118579,0.1,11857.9,USR000018,LinkedIn,CMP000033,Best Case,Schedule discovery,7,False
OPP001023,ACC000286,Signal Markets 42 - HubSpot-SFDC Integration,2025-10-21,2026-03-01,Demo,68315,0.4,27326.0,USR000009,Referral,CMP000031,Pipeline,Legal review,38,False
OPP001024,ACC000617,Summit Software 67 - HubSpot-SFDC Integration,2026-02-14,2026-05-24,Demo,21133,0.4,8453.2,USR000005,Webinar,CMP000019,Pipeline,Executive follow-up,38,False
OPP001025,ACC000229,BluePeak Systems - Reporting Build,2026-01-21,2026-04-21,Demo,49087,0.4,19634.8,USR000018,Outbound,CMP000032,Best Case,Legal review,80,True
OPP001026,ACC000284,Evergreen Group 71 - Lead Routing,2026-01-25,2026-02-21,Prospecting,11802,0.1,1180.2,USR000010,Partner,CMP000014,Commit,Legal review,20,False
OPP001027,ACC000401,Keystone Software - RevOps Retainer,2025-08-23,2025-11-11,Closed Lost,46206,0.0,0.0,USR000018,Webinar,CMP000029,Closed,,8,False
OPP001028,ACC000206,Bright Group 10 - Lifecycle Redesign,2026-02-15,2026-05-20,Demo,93011,0.4,37204.4,USR000018,Referral,,Best Case,Technical scoping,32,False
OPP001029,ACC000235,Signal Works 47 - HubSpot-SFDC Integration,2025-07-25,2025-10-30,Closed Lost,43985,0.0,0.0,USR000005,Partner,CMP000008,Closed,,21,False
OPP001030,ACC000581,Northstar Networks 30 - Lifecycle Redesign,2026-05-29,2026-08-12,Discovery,114353,0.25,28588.25,USR000027,Partner,CMP000027,Pipeline,Legal review,42,False
OPP001031,ACC000095,Cobalt Works - Lifecycle Redesign,2025-03-23,2025-06-18,Demo,28269,0.4,11307.6,USR000023,Direct,CMP000002,Pipeline,Legal review,54,True
OPP001032,ACC000176,Pioneer Ops 94 - RevOps Retainer,2025-09-23,2026-01-27,Prospecting,97808,0.1,9780.8,USR000007,Organic Search,,Best Case,No next step logged,25,True
OPP001033,ACC000170,Nimbus Group - Reporting Build,2026-03-04,2026-04-05,Demo,9890,0.4,3956.0,USR000009,Event,CMP000012,Commit,Technical scoping,15,False
OPP001034,ACC000267,Nova Software - HubSpot-SFDC Integration,2025-08-07,2025-09-26,Negotiation,16134,0.75,12100.5,USR000011,Content Download,CMP000026,Pipeline,No next step logged,12,True
OPP001035,ACC000417,Nimbus Analytics - Reporting Build,2025-02-16,2025-05-07,Demo,146777,0.4,58710.8,USR000010,Referral,CMP000031,Commit,Send proposal,30,False
OPP001036,ACC000225,Keystone Data - HubSpot-SFDC Integration,2026-02-11,2026-05-15,Demo,28013,0.4,11205.2,USR000023,Event,CMP000004,Commit,Executive follow-up,22,False
OPP001037,ACC000193,Nova Networks 81 - HubSpot-SFDC Integration,2025-11-17,2026-03-13,Closed Lost,97477,0.0,0.0,USR000023,Organic Search,CMP000025,Closed,,10,False
OPP001038,ACC000064,Vertex Systems - Lead Routing,2025-08-20,2026-01-07,Closed Lost,32484,0.0,0.0,USR000027,Paid Search,CMP000015,Closed,,17,False
OPP001039,ACC000025,Evergreen Systems - Lifecycle Redesign,2025-01-30,2025-05-03,Negotiation,145960,0.75,109470.0,USR000021,LinkedIn,,Pipeline,Legal review,29,False
OPP001040,ACC000343,Bright Systems 91 - CRM Cleanup,2025-06-01,2025-08-10,Prospecting,98086,0.1,9808.6,USR000007,Direct,CMP000002,Pipeline,Executive follow-up,44,False
OPP001041,ACC000643,Meridian Software - Lifecycle Redesign,2025-12-28,2026-06-18,Closed Lost,150067,0.0,0.0,USR000021,LinkedIn,CMP000015,Closed,,24,False
OPP001042,ACC000055,Signal Solutions - RevOps Retainer,2025-04-10,2025-07-28,Negotiation,72636,0.75,54477.0,USR000011,Event,CMP000030,Best Case,Schedule discovery,43,False
OPP001043,ACC000033,Signal Group - RevOps Retainer,2025-05-13,2025-10-23,Demo,205832,0.4,82332.8,USR000011,Direct,CMP000035,Commit,Executive follow-up,32,False
OPP001044,ACC000290,Vertex Health - CRM Cleanup,2025-02-23,2025-08-04,Discovery,92553,0.25,23138.25,USR000005,Content Download,CMP000020,Pipeline,Schedule discovery,50,True
OPP001045,ACC000088,Vertex Ops 24 - CRM Cleanup,2025-05-10,2025-07-19,Prospecting,23100,0.1,2310.0,USR000009,Partner,CMP000010,Pipeline,No next step logged,29,True
OPP001046,ACC000285,Signal Dynamics - Lifecycle Redesign,2025-01-25,2025-02-24,Demo,21544,0.4,8617.6,USR000021,Outbound,CMP000027,Commit,Schedule discovery,26,False
OPP001047,ACC000243,Clearpath Labs - Lead Routing,2026-01-30,2026-05-22,Proposal,5000,0.6,3000.0,USR000014,Referral,CMP000025,Pipeline,Technical scoping,33,False
OPP001048,ACC000446,Northstar Ops 94 - CRM Cleanup,2025-06-11,2025-07-26,Demo,8056,0.4,3222.4,USR000005,Event,CMP000014,Commit,Legal review,37,False
OPP001049,ACC000381,Clearpath Networks 88 - CRM Cleanup,2025-02-15,2025-04-14,Demo,39407,0.4,15762.8,USR000005,Event,CMP000013,Best Case,Executive follow-up,7,False
OPP001050,ACC000342,Atlas Analytics 85 - HubSpot-SFDC Integration,2025-11-13,2026-03-06,Negotiation,47868,0.75,35901.0,USR000022,Outbound,CMP000016,Best Case,Schedule discovery,12,False
OPP001051,ACC000493,Clearpath Platform 83 - Lead Routing,2026-05-26,2026-09-02,Prospecting,11725,0.1,1172.5,USR000019,Direct,CMP000031,Commit,Technical scoping,6,False
OPP001052,ACC000211,Atlas Health 66 - CRM Cleanup,2025-05-06,2025-06-20,Discovery,5000,0.25,1250.0,USR000022,Direct,CMP000009,Commit,Send proposal,33,False
OPP001053,ACC000043,Summit Analytics 90 - CRM Cleanup,2025-11-02,2026-01-23,Prospecting,30221,0.1,3022.1,USR000009,Paid Search,CMP000024,Commit,Technical scoping,15,False
OPP001054,ACC000083,Nimbus Intelligence - RevOps Retainer,2026-05-21,2026-07-27,Discovery,26094,0.25,6523.5,USR000018,Event,CMP000020,Commit,Schedule discovery,28,False
OPP001055,ACC000292,Apex Networks 54 - RevOps Retainer,2025-09-20,2026-02-04,Discovery,122687,0.25,30671.75,USR000021,Event,CMP000023,Pipeline,Schedule discovery,21,False
OPP001056,ACC000616,Pioneer Platform 96 - CRM Cleanup,2026-02-26,2026-07-25,Closed Won,109190,1.0,109190.0,USR000021,Event,CMP000034,Closed,,7,False
OPP001057,ACC000124,Keystone Analytics - CRM Cleanup,2025-05-06,2025-07-13,Discovery,42361,0.25,10590.25,USR000018,Referral,CMP000007,Commit,Executive follow-up,19,False
OPP001058,ACC000074,Meridian Markets 2 - Reporting Build,2026-04-29,2026-09-13,Prospecting,42550,0.1,4255.0,USR000010,Paid Search,CMP000001,Pipeline,Legal review,10,False
OPP001059,ACC000563,Apex Group 61 - Lifecycle Redesign,2025-02-06,2025-05-15,Demo,199504,0.4,79801.6,USR000021,Paid Search,CMP000009,Pipeline,No next step logged,24,True
OPP001060,ACC000126,Meridian Software 78 - Reporting Build,2025-01-16,2025-06-03,Demo,193523,0.4,77409.2,USR000021,Outbound,CMP000003,Pipeline,Technical scoping,24,False
OPP001061,ACC000317,Cobalt Health - Reporting Build,2026-04-22,2026-08-13,Closed Won,51626,1.0,51626.0,USR000018,Webinar,CMP000006,Closed,,64,False
OPP001062,ACC000043,Summit Analytics 90 - Reporting Build,2025-06-12,2025-10-05,Proposal,11718,0.6,7030.8,USR000011,Partner,CMP000007,Best Case,Legal review,40,False
OPP001063,ACC000605,Northstar Solutions 23 - Lifecycle Redesign,2025-01-06,2025-03-11,Negotiation,99774,0.75,74830.5,USR000022,Webinar,CMP000024,Pipeline,Send proposal,24,False
OPP001064,ACC000068,BluePeak Group - HubSpot-SFDC Integration,2025-03-30,2025-08-24,Closed Won,291937,1.0,291937.0,USR000022,LinkedIn,CMP000035,Closed,,65,False
OPP001065,ACC000565,BluePeak Analytics - HubSpot-SFDC Integration,2026-06-09,2026-08-25,Demo,14388,0.4,5755.2,USR000021,Direct,CMP000023,Pipeline,Send proposal,20,False
OPP001066,ACC000423,BluePeak Intelligence - CRM Cleanup,2026-02-22,2026-07-25,Demo,333552,0.4,133420.8,USR000022,LinkedIn,CMP000018,Pipeline,Executive follow-up,95,True
OPP001067,ACC000633,Catalyst Software 33 - HubSpot-SFDC Integration,2026-03-14,2026-06-06,Closed Won,66804,1.0,66804.0,USR000007,Content Download,CMP000026,Closed,,21,False
OPP001068,ACC000643,Meridian Software - Lifecycle Redesign,2025-11-07,2026-03-12,Proposal,224001,0.6,134400.6,USR000021,Outbound,CMP000012,Commit,Technical scoping,21,False
OPP001069,ACC000313,Pioneer Health 24 - Lifecycle Redesign,2025-07-11,2025-11-11,Demo,303638,0.4,121455.2,USR000027,Direct,CMP000033,Best Case,No next step logged,32,True
OPP001070,ACC000608,Cobalt Markets 86 - RevOps Retainer,2025-02-26,2025-04-11,Negotiation,10775,0.75,8081.25,USR000022,Direct,CMP000030,Best Case,Executive follow-up,35,False
OPP001071,ACC000550,Summit Platform 86 - RevOps Retainer,2025-07-23,2026-01-03,Proposal,157251,0.6,94350.6,USR000021,LinkedIn,CMP000003,Commit,No next step logged,22,True
OPP001072,ACC000423,BluePeak Intelligence - Lifecycle Redesign,2025-11-08,2026-02-28,Negotiation,448573,0.75,336429.75,USR000014,Webinar,CMP000027,Pipeline,Executive follow-up,59,True
OPP001073,ACC000260,Apex Markets - Reporting Build,2025-08-24,2025-10-15,Closed Lost,66228,0.0,0.0,USR000019,Content Download,CMP000020,Closed,,31,False
OPP001074,ACC000418,Vertex Group - Reporting Build,2025-08-17,2025-09-28,Demo,37711,0.4,15084.4,USR000005,Organic Search,CMP000018,Pipeline,Legal review,32,False
OPP001075,ACC000220,Meridian Intelligence - Reporting Build,2025-03-02,2025-04-25,Prospecting,8459,0.1,845.9,USR000011,Webinar,CMP000006,Commit,No next step logged,71,True
OPP001076,ACC000314,Apex Works 61 - CRM Cleanup,2025-11-22,2026-02-25,Demo,80725,0.4,32290.0,USR000027,Paid Search,CMP000020,Pipeline,Send proposal,27,False
OPP001077,ACC000308,BluePeak Data 9 - Reporting Build,2026-04-11,2026-06-23,Closed Lost,50553,0.0,0.0,USR000010,LinkedIn,CMP000024,Closed,,19,False
OPP001078,ACC000548,Bright Health 59 - RevOps Retainer,2026-01-09,2026-06-16,Closed Won,41002,1.0,41002.0,USR000019,Content Download,CMP000021,Closed,,18,False
OPP001079,ACC000210,Northstar Software 45 - HubSpot-SFDC Integration,2025-06-05,2025-07-25,Prospecting,100565,0.1,10056.5,USR000014,Webinar,CMP000035,Best Case,Send proposal,36,False
OPP001080,ACC000602,Vertex Networks 19 - RevOps Retainer,2025-08-27,2025-09-23,Closed Lost,17981,0.0,0.0,USR000021,Webinar,CMP000016,Closed,,22,False
OPP001081,ACC000159,Pioneer Software - Lifecycle Redesign,2026-03-25,2026-07-26,Demo,334672,0.4,133868.8,USR000027,Event,CMP000002,Pipeline,Executive follow-up,10,False
OPP001082,ACC000005,Summit Solutions - Reporting Build,2025-06-06,2025-07-18,Demo,23021,0.4,9208.4,USR000007,Event,CMP000001,Commit,No next step logged,21,True
OPP001083,ACC000529,Atlas Intelligence 88 - CRM Cleanup,2025-07-18,2025-10-14,Prospecting,9347,0.1,934.7,USR000007,Direct,CMP000026,Commit,Technical scoping,27,False
OPP001084,ACC000115,Bright Networks - Lead Routing,2025-03-01,2025-05-07,Closed Lost,15308,0.0,0.0,USR000018,Paid Search,,Closed,,99,False
OPP001085,ACC000204,Northstar Labs - Reporting Build,2025-07-18,2025-08-08,Demo,20842,0.4,8336.8,USR000010,Webinar,,Pipeline,Send proposal,30,False
OPP001086,ACC000141,Nimbus Data - RevOps Retainer,2025-08-03,2025-12-19,Discovery,132428,0.25,33107.0,USR000010,Outbound,CMP000032,Commit,Legal review,46,True
OPP001087,ACC000550,Summit Platform 86 - CRM Cleanup,2026-02-06,2026-08-18,Discovery,108241,0.25,27060.25,USR000022,Event,CMP000004,Pipeline,Schedule discovery,52,True
OPP001088,ACC000151,Cobalt Cloud 98 - CRM Cleanup,2025-10-11,2026-04-21,Prospecting,231581,0.1,23158.1,USR000027,Webinar,CMP000011,Best Case,Send proposal,16,False
OPP001089,ACC000649,Atlas Data 82 - CRM Cleanup,2025-02-16,2025-06-03,Prospecting,36109,0.1,3610.9,USR000019,Partner,CMP000016,Commit,No next step logged,24,True
OPP001090,ACC000310,Cobalt Labs 56 - HubSpot-SFDC Integration,2026-01-05,2026-05-24,Prospecting,215797,0.1,21579.7,USR000021,Direct,,Pipeline,No next step logged,35,True
OPP001091,ACC000151,Cobalt Cloud 98 - CRM Cleanup,2025-07-21,2025-12-02,Discovery,439161,0.25,109790.25,USR000022,LinkedIn,CMP000018,Commit,Executive follow-up,35,False
OPP001092,ACC000198,Cobalt Networks - Reporting Build,2025-10-11,2025-11-28,Discovery,10439,0.25,2609.75,USR000009,Referral,CMP000028,Pipeline,Executive follow-up,68,True
OPP001093,ACC000391,Catalyst Software 96 - HubSpot-SFDC Integration,2025-06-16,2025-08-18,Closed Won,86564,1.0,86564.0,USR000011,Webinar,CMP000028,Closed,,47,False
OPP001094,ACC000298,Signal Networks - Lifecycle Redesign,2025-12-08,2026-03-02,Closed Won,190568,1.0,190568.0,USR000010,Direct,CMP000028,Closed,,22,False
OPP001095,ACC000339,BluePeak Solutions - Lead Routing,2025-02-04,2025-05-01,Closed Lost,60840,0.0,0.0,USR000009,Outbound,CMP000029,Closed,,61,False
OPP001096,ACC000543,Pioneer Labs 30 - RevOps Retainer,2025-07-12,2025-09-06,Discovery,29191,0.25,7297.75,USR000022,Organic Search,CMP000033,Pipeline,Send proposal,17,False
OPP001097,ACC000515,Catalyst Intelligence 41 - CRM Cleanup,2025-07-30,2025-10-21,Closed Lost,111912,0.0,0.0,USR000009,Referral,CMP000002,Closed,,30,False
OPP001098,ACC000618,Meridian Systems 13 - CRM Cleanup,2025-01-12,2025-03-03,Demo,19911,0.4,7964.4,USR000022,Referral,CMP000027,Pipeline,Legal review,25,False
OPP001099,ACC000248,Signal Health - RevOps Retainer,2025-12-06,2026-03-31,Demo,334072,0.4,133628.8,USR000010,Outbound,CMP000016,Pipeline,Send proposal,8,False
OPP001100,ACC000072,Vertex Software - Reporting Build,2025-09-20,2025-11-12,Proposal,39290,0.6,23574.0,USR000007,Content Download,CMP000013,Commit,Legal review,15,False
OPP001101,ACC000407,Meridian Cloud - RevOps Retainer,2025-09-28,2026-01-22,Closed Lost,168893,0.0,0.0,USR000023,Direct,CMP000018,Closed,,44,False
OPP001102,ACC000027,Meridian Systems - RevOps Retainer,2025-01-03,2025-06-07,Demo,85228,0.4,34091.2,USR000023,LinkedIn,CMP000006,Pipeline,Send proposal,63,True
OPP001103,ACC000427,Nova Solutions - Reporting Build,2025-01-12,2025-02-27,Proposal,39531,0.6,23718.6,USR000022,Event,CMP000022,Pipeline,Legal review,41,False
OPP001104,ACC000580,Evergreen Analytics 41 - Lifecycle Redesign,2026-03-15,2026-07-18,Closed Lost,196935,0.0,0.0,USR000027,Organic Search,CMP000025,Closed,,14,False
OPP001105,ACC000029,Bright Labs - Lifecycle Redesign,2025-12-31,2026-03-12,Prospecting,29216,0.1,2921.6,USR000027,Paid Search,CMP000015,Commit,Schedule discovery,36,False
OPP001106,ACC000200,Atlas Solutions - Lead Routing,2026-01-27,2026-04-26,Discovery,8482,0.25,2120.5,USR000018,Partner,CMP000016,Best Case,Send proposal,22,False
OPP001107,ACC000118,Meridian Labs 60 - Lead Routing,2025-10-27,2026-01-24,Prospecting,114681,0.1,11468.1,USR000023,Referral,CMP000006,Pipeline,Technical scoping,43,False
OPP001108,ACC000226,BluePeak Dynamics 93 - HubSpot-SFDC Integration,2025-08-17,2025-10-17,Demo,9527,0.4,3810.8,USR000027,Webinar,CMP000015,Commit,Executive follow-up,29,False
OPP001109,ACC000310,Cobalt Labs 56 - CRM Cleanup,2025-05-31,2025-08-15,Prospecting,60300,0.1,6030.0,USR000009,Content Download,CMP000001,Pipeline,Technical scoping,24,False
OPP001110,ACC000089,Ironwood Data - Reporting Build,2025-12-06,2026-03-25,Negotiation,33406,0.75,25054.5,USR000010,Outbound,CMP000035,Best Case,Legal review,38,False
OPP001111,ACC000069,Clearpath Networks - HubSpot-SFDC Integration,2025-12-06,2026-02-06,Closed Lost,5000,0.0,0.0,USR000023,Paid Search,CMP000004,Closed,,60,False
OPP001112,ACC000007,BluePeak Health - Reporting Build,2025-02-21,2025-04-09,Prospecting,14948,0.1,1494.8,USR000022,Organic Search,CMP000030,Commit,Send proposal,10,False
OPP001113,ACC000085,Signal Analytics - Lifecycle Redesign,2026-03-27,2026-05-30,Demo,55686,0.4,22274.4,USR000023,Paid Search,CMP000003,Best Case,Legal review,18,False
OPP001114,ACC000182,Apex Analytics - RevOps Retainer,2025-04-12,2025-08-21,Prospecting,93656,0.1,9365.6,USR000019,Partner,CMP000008,Best Case,Send proposal,35,False
OPP001115,ACC000070,Catalyst Solutions 58 - Lead Routing,2025-05-13,2025-07-16,Proposal,35198,0.6,21118.8,USR000005,Outbound,CMP000014,Commit,Technical scoping,69,True
OPP001116,ACC000325,Keystone Cloud - HubSpot-SFDC Integration,2025-08-20,2025-12-12,Closed Won,74282,1.0,74282.0,USR000019,LinkedIn,CMP000032,Closed,,31,False
OPP001117,ACC000470,Bright Health 44 - Reporting Build,2026-02-20,2026-06-17,Closed Lost,16447,0.0,0.0,USR000018,Outbound,CMP000013,Closed,,59,False
OPP001118,ACC000185,Keystone Markets 79 - RevOps Retainer,2025-09-12,2025-11-28,Proposal,10546,0.6,6327.6,USR000005,Event,CMP000032,Pipeline,No next step logged,22,True
OPP001119,ACC000346,Vertex Platform - CRM Cleanup,2025-03-05,2025-06-23,Negotiation,74544,0.75,55908.0,USR000021,Paid Search,CMP000009,Commit,Technical scoping,49,True
OPP001120,ACC000210,Northstar Software 45 - CRM Cleanup,2025-04-02,2025-06-18,Negotiation,101376,0.75,76032.0,USR000018,Direct,CMP000014,Commit,Send proposal,41,False
OPP001121,ACC000436,Vertex Dynamics 39 - RevOps Retainer,2025-12-29,2026-03-24,Closed Lost,158283,0.0,0.0,USR000019,Direct,CMP000013,Closed,,59,False
OPP001122,ACC000028,Keystone Markets - HubSpot-SFDC Integration,2026-02-26,2026-03-28,Proposal,9249,0.6,5549.4,USR000027,Partner,CMP000024,Pipeline,No next step logged,42,True
OPP001123,ACC000375,Apex Group - Lifecycle Redesign,2026-04-28,2026-09-04,Closed Lost,133892,0.0,0.0,USR000018,Content Download,CMP000022,Closed,,11,False
OPP001124,ACC000650,Cobalt Analytics 22 - Lead Routing,2025-04-23,2025-08-26,Closed Lost,228810,0.0,0.0,USR000009,Outbound,CMP000015,Closed,,23,False
OPP001125,ACC000378,Keystone Platform - Lead Routing,2026-04-23,2026-08-21,Discovery,650000,0.25,162500.0,USR000009,Direct,CMP000025,Commit,No next step logged,18,True
OPP001126,ACC000579,Pioneer Systems 72 - HubSpot-SFDC Integration,2026-03-19,2026-08-08,Closed Lost,14667,0.0,0.0,USR000023,Paid Search,CMP000024,Closed,,28,False
OPP001127,ACC000436,Vertex Dynamics 39 - CRM Cleanup,2025-12-25,2026-04-30,Discovery,77755,0.25,19438.75,USR000005,Partner,CMP000008,Commit,Executive follow-up,21,False
OPP001128,ACC000181,Northstar Cloud - CRM Cleanup,2026-06-05,2026-10-28,Proposal,79038,0.6,47422.8,USR000005,Paid Search,CMP000022,Pipeline,Technical scoping,51,True
OPP001129,ACC000343,Bright Systems 91 - CRM Cleanup,2026-04-06,2026-08-02,Negotiation,157545,0.75,118158.75,USR000022,Content Download,CMP000001,Commit,Executive follow-up,10,False
OPP001130,ACC000258,Northstar Group 74 - Lifecycle Redesign,2026-05-20,2026-07-04,Proposal,23727,0.6,14236.2,USR000007,Outbound,CMP000010,Best Case,Legal review,32,False
OPP001131,ACC000125,Atlas Solutions 55 - Lead Routing,2025-02-23,2025-04-11,Prospecting,6937,0.1,693.7,USR000022,Referral,CMP000001,Commit,Legal review,42,False
OPP001132,ACC000552,Evergreen Group 93 - Lifecycle Redesign,2025-12-09,2026-05-25,Discovery,332980,0.25,83245.0,USR000027,Webinar,CMP000024,Pipeline,Technical scoping,32,False
